Time;UCWF;UCWDP;UCFDP;UCFMS;UCFMEP;UCAF;UCFMC;UCMVB;UCAH;UCFS;UCFVB;UCFMV;UCFMT;UCHC;UCHAH;UCHV;MVWF2;MVCV;MVDP;MVWF1;MVWF1.setting;MVSO;MVOT;CPPR;CPHE;CPMEP;CPCF;CPHP;CPMC;CPAH;CPMV;CPMT;CPSP;CPDP;UCSDP;AMBH;AMBT;UCAIH;UCAIT;UCAOH;UCAOT;UCWIT;UCWOT
1 396;-2;6;94.26;1395;117;1330;1.06;2.44;45;1432;1.99;351;57.8;3.092;4;409.5;-2;-0.05;2;1;1;1;0;34;0;2;0;-1;0.007;2.5;408.3;0;72;108;14.16;56;26.06;51.96;27.5131608;29.42;36.31;16.72;19.89
1 397;-2;6;96.7;1395;120;1347;1.04;2.31;45;1421;1.76;351;57.9;3.092;4;409.5;-2;-0.05;2;1;1;1;0;34;0;2;0;-1;0.008;2.5;408.5;0;73;108;14.16;56;26.07;51.93;27.5131608;29.4;36.33;16.72;19.89
1 398;0;7;94.26;1395;116;1330;1.05;2.22;45;1431;1.71;351;58;3.093;4;409.4;0;-0.05;0;1;1;1;0;34;0;2;0;-1;0.008;2.5;408.6;0;73;108;14.16;56;26.06;51.93;27.5131608;29.37;36.34;16.72;19.89
1 399;0;6;95.24;1395;109;1337;1.06;2.32;45;1421;1.67;352;58;3.093;4;409.4;0;-0.05;0;1;1;1;0;35;0;2;0;-1;0.008;2.5;408.6;0;72;108;14.16;56;26.06;51.93;27.5131608;29.37;36.36;16.72;19.89
1 400;0;6;95.73;1395;123;1340;1.05;2.05;45;1430;1.8;352;58;3.09;4;409.7;0;-0.05;0;1;1;1;0;34;0;2;0;-1;0.007;2.5;408.4;0;73;108;14.16;56;26.06;51.93;27.5131608;29.4;36.34;16.72;19.89
1 401;-2;7;94.75;1395;117;1334;1.05;2.4;45;1433;1.97;351;58;3.09;4;409.7;-2;-0.05;2;1;1;1;0;34;0;2;0;-1;0.007;2.5;408.6;0;73;108;14.16;56;26.06;51.84;27.5131608;29.37;36.36;16.72;19.89
1 402;0;6;96.21;1395;112;1344;1.04;2.19;45;1433;2.01;351;58;3.09;4;409.7;0;-0.05;0;1;1;1;0;34;0;2;0;-1;0.007;2.5;408.6;0;72;107;14.16;56;26.06;51.84;27.5131608;29.37;36.37;16.72;19.89
1 403;0;6;95.24;1395;114;1337;1.04;2.09;45;1422;1.83;351;58;3.091;4;409.4;0;-0.05;0;1;1;1;0;34;0;2;0;-1;0.007;2.5;408.3;0;72;107;14.16;56;26.07;51.84;27.5131608;29.37;36.38;16.72;19.89
1 404;-1;7;95.73;1395;130;1340;1.04;2.26;45;1422;1.67;351;58;3.091;4;409.3;-1;-0.05;1;1;1;1;0;34;0;2;0;-1;0.007;2.5;408.3;0;72;109;14.16;56;26.06;51.84;27.5131608;29.37;36.38;16.72;19.89
1 405;-2;6;94.26;1395;117;1330;1.05;1.98;45;1422;1.76;351;58.1;3.092;4;409.3;-2;-0.05;2;1;1;1;0;34;0;2;0;-1;0.008;2.5;408.5;0;72;107;14.16;56;26.06;51.84;27.5656422;29.35;36.38;16.72;19.89
1 406;-2;7;95.73;1395;110;1340;1.06;2.36;45;1422;1.68;352;58.1;3.092;4;409.3;-2;-0.05;2;1;1;1;0;34;0;2;0;-1;0.008;2.5;408.5;0;72;108;14.16;56;26.06;51.84;27.5481484;29.35;36.38;16.72;19.89
1 407;0;6;94.75;1395;121;1334;1.05;2.48;45;1433;1.64;352;58;3.09;4;409.5;0;-0.05;0;1;1;1;0;34;0;2;0;-1;0.008;2.5;408.3;0;73;108;14.16;56;26.06;51.84;27.5481484;29.35;36.42;16.72;19.89
1 408;-1;6;94.75;1395;121;1334;1.05;2.23;45;1433;1.92;352;58;3.09;4;409.5;-1;-0.05;1;1;1;1;0;35;0;2;0;-1;0.008;2.5;408.3;0;72;108;14.16;56;26.06;51.84;27.5481484;29.35;36.43;16.72;19.89
1 409;-1;7;95.73;1395;113;1340;1.06;2.28;45;1419;1.78;351;58.1;3.09;4;409.7;-1;-0.05;1;1;1;1;0;34;0;2;0;-1;0.007;2.5;408.6;0;72;108;14.16;56;26.07;51.84;27.5481484;29.32;36.43;16.76;19.84
1 410;-1;6;95.73;1395;127;1340;1.06;2.18;45;1419;1.65;351;58.1;3.09;4;409.7;-1;-0.05;1;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.6;0;72;108;14.16;56;26.07;51.84;27.5481484;29.3;36.42;16.76;19.89
1 411;-1;7;96.7;1395;127;1347;1.06;2;45;1433;1.7;351;58.1;3.088;4;409.1;-1;-0.05;1;1;1;1;0;35;0;2;0;-1;0.008;2.5;408;0;73;108;14.65;56;26.07;51.84;27.5481484;29.3;36.43;16.76;19.84
1 412;-1;6;94.75;1395;114;1334;1.04;2.28;45;1433;1.77;352;58;3.088;4;409.1;-1;-0.05;1;1;1;1;0;36;0;2;0;-1;0.008;2.5;408;0;73;108;14.16;56;26.07;51.84;27.5481484;29.3;36.43;16.76;19.89
1 413;-1;6;95.73;1395;113;1340;1.06;2.22;45;1433;1.84;351;58;3.089;4;408.9;-1;-0.05;1;1;1;1;0;36;0;2;0;-1;0.008;2.5;407.8;0;73;108;14.16;56;26.07;51.74;27.5481484;29.3;36.43;16.76;19.89
1 414;-1;8;95.24;1395;127;1337;1.05;2.5;45;1420;1.76;351;58;3.089;4;408.9;-1;-0.05;1;1;1;1;0;34;0;2;0;-1;0.008;2.5;407.8;0;72;106;14.16;56;26.11;51.74;27.5481484;29.3;36.43;16.76;19.89
1 415;-3;6;94.26;1395;124;1330;1.05;2.39;45;1423;1.82;351;58.1;3.092;4;409.2;-3;-0.05;3;0;1;1;0;36;0;2;0;-1;0.007;2.5;408.3;0;72;108;14.65;56;26.12;51.76;27.5481484;29.25;36.45;16.76;19.89
1 416;-1;6;94.75;1395;106;1334;1.06;2.12;45;1423;2;352;58.2;3.092;4;409.2;-1;-0.05;1;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.4;0;73;108;14.16;56;26.12;51.76;27.5656422;29.25;36.45;16.81;19.84
1 417;-1;6;93.77;1395;120;1327;1.05;2.26;45;1419;1.73;351;58.1;3.092;4;409.2;-1;-0.05;1;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.4;0;73;107;14.16;55;26.12;51.76;27.5481484;29.25;36.47;16.76;19.89
1 418;-3;6;95.24;1395;116;1337;1.04;2.05;45;1419;1.71;351;58.2;3.092;4;409.2;-3;-0.05;3;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.4;0;73;107;14.16;55;26.12;51.76;27.5481484;29.25;36.47;16.76;19.89
1 419;-3;7;94.75;1395;117;1334;1.05;2.11;45;1421;1.75;352;58.2;3.088;4;409.4;-3;-0.05;3;1;1;1;0;34;0;2;0;-1;0.008;2.5;408.2;0;73;108;14.16;55;26.12;51.76;27.5656422;29.23;36.47;16.76;19.89
1 420;-3;7;93.77;1395;111;1327;1.06;2.45;45;1421;1.79;351;58.2;3.088;4;409.4;-3;-0.05;5;1;1;1;0;35;0;2;0;-1;0.008;2.5;408.2;0;72;107;14.16;55;26.12;51.76;27.5656422;29.23;36.47;16.76;19.89
1 421;-1;7;95.24;1395;120;1337;1.05;2.47;45;1421;1.62;351;58.3;3.091;4;408.9;-1;-0.05;1;1;1;1;0;34;0;2;0;-1;0.007;2.5;407.9;0;72;108;14.16;55;26.12;51.74;27.7055926;29.23;36.5;16.81;19.99
1 422;-3;7;96.7;1395;125;1347;1.04;2.37;45;1421;1.91;351;58.3;3.091;4;408.9;-3;-0.05;3;1;1;1;0;34;0;2;0;-1;0.007;2.5;407.9;0;72;107;14.16;55;26.12;51.74;27.7055926;29.2;36.5;16.76;19.94
1 423;-3;7;95.73;1395;111;1340;1.04;2.36;45;1419;1.89;351;58.3;3.088;4;409.2;-3;-0.05;3;1;1;1;0;35;0;2;0;-1;0.008;2.5;408.2;0;72;108;14.16;55;26.12;51.76;27.7055926;29.2;36.47;16.76;19.99
1 424;-3;7;95.24;1395;115;1337;1.06;2.08;45;1419;1.6;352;58.3;3.088;4;409.3;-3;-0.05;3;1;1;1;0;36;0;2;0;-1;0.008;2.5;408.3;0;72;108;14.65;55;26.12;51.76;27.7055926;29.2;36.47;16.81;19.99
1 425;0;7;97.19;1395;113;1351;1.06;2.05;45;1421;1.79;352;58.3;3.088;4;409.3;0;-0.05;0;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.3;0;73;108;14.16;55;26.12;51.62;27.7055926;29.2;36.47;16.76;19.99
1 426;0;7;95.73;1395;121;1340;1.06;2.03;45;1421;1.8;351;58.3;3.088;4;409.3;0;-0.05;0;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.3;0;73;107;14.16;55;26.12;51.62;27.7055926;29.2;36.47;16.81;19.99
1 427;0;7;94.75;1395;121;1334;1.06;2.23;45;1421;1.77;351;58.3;3.09;4;409.1;0;-0.05;0;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.4;0;73;108;14.16;55;26.12;51.62;27.7055926;29.18;36.5;16.76;19.99
1 428;-3;7;95.73;1395;113;1340;1.05;2.5;45;1421;1.75;351;58.3;3.09;4;409.2;-3;-0.05;3;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.4;0;72;107;14.16;55;26.12;51.62;27.7055926;29.18;36.51;16.81;19.99
1 429;-3;7;95.73;1395;114;1340;1.04;2.38;45;1433;1.75;351;58.3;3.089;4;409.3;-3;-0.05;2;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.5;0;72;107;14.16;55;26.12;51.62;27.7055926;29.18;36.5;16.86;19.94
1 430;-3;7;94.75;1395;119;1334;1.05;2.33;45;1433;1.81;351;58.2;3.089;4;409.3;-3;-0.05;5;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.5;0;72;107;14.16;55;26.12;51.62;27.7055926;29.18;36.5;16.86;19.99
1 431;-3;6;94.75;1395;122;1334;1.06;2.34;45;1433;1.75;352;58.3;3.088;4;409.3;-3;-0.05;3;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.5;0;73;108;14.16;55;26.12;51.62;27.7055926;29.13;36.54;16.86;19.94
1 432;-3;6;94.26;1395;115;1330;1.06;2.06;45;1433;1.91;351;58.4;3.088;4;409.3;-3;-0.05;3;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.5;0;72;107;14.16;55;26.12;51.62;27.7055926;29.13;36.54;16.86;19.99
1 433;-3;6;94.75;1395;111;1334;1.06;2.2;45;1433;1.77;351;58.4;3.09;4;408.9;-3;-0.05;3;0;1;1;0;36;0;2;0;-1;0.007;2.5;407.9;0;73;107;14.65;55;26.12;51.62;27.7055926;29.15;36.55;16.86;19.94
1 434;-3;6;95.73;1395;120;1340;1.06;2.47;45;1421;1.72;351;58.4;3.09;4;409;-3;-0.05;3;1;1;1;0;34;0;2;0;-1;0.007;2.5;407.9;0;73;107;14.16;55;26.12;51.62;27.7055926;29.13;36.55;16.86;19.94
1 435;-1;7;96.7;1395;116;1347;1.05;2.21;45;1430;1.79;351;58.4;3.09;4;409;-1;-0.05;1;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.2;0;72;109;14.65;55;26.12;51.62;27.7055926;29.13;36.55;16.86;19.94
1 436;-2;6;94.75;1395;116;1334;1.06;2.42;45;1422;1.89;352;58.4;3.09;4;409;-2;-0.05;2;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.2;0;73;107;14.65;55;26.12;51.64;27.7055926;29.13;36.55;16.86;19.99
1 437;-1;7;94.75;1395;113;1334;1.06;2.31;45;1430;1.84;351;58.4;3.091;4;409.3;-1;-0.05;1;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.5;0;72;107;14.65;55;26.16;51.54;27.7055926;29.1;36.58;16.86;19.99
1 438;-1;7;97.19;1395;115;1351;1.06;2.24;45;1419;1.68;351;58.4;3.091;4;409.3;-1;-0.05;1;1;1;1;0;34;0;2;0;-1;0.007;2.5;408.4;0;72;108;14.16;55;26.2;51.54;27.7055926;29.1;36.58;16.86;19.99
1 439;-1;6;94.26;1395;113;1330;1.04;2.28;45;1433;1.77;351;58.4;3.09;4;409.5;-1;-0.05;1;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.3;0;72;107;14.65;55;26.2;51.54;27.7055926;29.1;36.58;16.86;19.99
1 440;-3;6;94.26;1395;113;1330;1.06;2.14;45;1419;1.94;351;58.3;3.09;4;409.5;-3;-0.05;3;1;1;1;0;34;0;2;0;-1;0.007;2.5;408.3;0;73;108;14.16;55;26.2;51.54;27.7055926;29.1;36.56;16.86;19.94
1 441;-1;7;97.19;1395;117;1351;1.05;2.24;45;1432;1.75;352;58.4;3.087;4;409;-1;-0.05;1;0;1;1;0;35;0;2;0;-1;0.007;2.5;408.4;0;72;108;14.65;55;26.21;51.54;27.7055926;29.08;36.58;16.86;19.94
1 442;0;7;97.68;1395;117;1354;1.04;2.35;45;1419;1.75;352;58.5;3.087;4;409;0;-0.05;0;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.4;0;72;109;14.65;55;26.21;51.54;27.7055926;29.08;36.59;16.86;19.99
1 443;-2;7;95.24;1395;117;1337;1.04;2.12;45;1433;1.72;352;58.5;3.088;4;409;-2;-0.05;2;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.4;0;73;108;14.16;55;26.2;51.54;27.7055926;29.06;36.66;16.86;19.99
1 444;0;7;94.26;1395;117;1330;1.04;2.37;45;1421;1.84;351;58.5;3.088;4;409;0;-0.05;0;1;1;1;0;34;0;2;0;-1;0.007;2.5;408.4;0;74;109;14.16;55;26.21;51.54;27.7055926;29.06;36.67;16.86;19.94
1 445;0;7;95.73;1395;130;1340;1.04;2.27;45;1431;1.68;351;58.5;3.09;4;409;0;-0.05;0;1;1;1;0;36;0;2;0;-1;0.008;2.5;408;0;74;109;14.16;55;26.2;51.54;27.7055926;29.06;36.6;16.86;19.99
1 446;0;7;96.21;1395;116;1344;1.04;2.06;45;1419;1.9;351;58.5;3.09;4;409;0;-0.05;0;1;1;1;0;36;0;2;0;-1;0.008;2.5;408;0;74;109;14.16;55;26.21;51.54;27.7055926;29.06;36.6;16.86;19.94
1 447;-2;6;94.75;1395;119;1334;1.04;2.45;45;1433;1.86;351;58.5;3.088;4;409.2;-2;-0.05;2;1;1;1;0;34;0;2;0;-1;0.008;2.5;407.8;0;74;107;14.16;55;26.21;51.54;27.7055926;29.03;36.6;16.86;20.04
1 448;0;7;95.73;1395;123;1340;1.04;2.21;45;1419;1.66;352;58.5;3.088;4;409.2;0;-0.05;0;1;1;1;0;36;0;2;0;-1;0.008;2.5;407.8;0;74;109;14.16;55;26.2;51.54;27.7055926;29.06;36.6;16.86;20.04
1 449;-2;6;95.24;1395;120;1337;1.04;2.2;45;1432;1.87;351;58.4;3.087;4;409;-2;-0.05;2;1;1;1;0;34;0;2;0;-1;0.007;2.5;408;0;74;109;14.65;55;26.21;51.42;27.7055926;29.03;36.67;16.96;20.04
1 450;-3;7;95.24;1395;115;1337;1.05;2.23;45;1419;1.9;351;58.4;3.087;4;409;-3;-0.05;3;1;1;1;0;34;0;2;0;-1;0.007;2.5;408;0;74;109;14.16;55;26.21;51.42;27.7055926;29.03;36.69;16.96;20.04
1 451;-2;6;96.21;1395;124;1344;1.05;2.22;45;1433;1.78;351;58.5;3.086;4;408.8;-2;-0.05;2;1;1;1;0;36;0;2;0;-1;0.008;2.5;407.6;0;72;109;14.65;55;26.2;51.42;27.7930616;29.01;36.6;16.96;20.04
1 452;-2;6;95.73;1395;124;1340;1.06;2.34;45;1421;1.77;351;58.6;3.086;4;408.8;-2;-0.05;2;1;1;1;0;36;0;2;0;-1;0.008;2.5;407.6;0;72;107;14.65;55;26.2;51.42;27.7930616;29.01;36.6;16.96;20.04
1 453;-2;7;95.73;1395;109;1340;1.05;2.48;45;1421;1.64;352;58.5;3.087;4;409;-2;-0.05;2;1;1;1;0;36;0;2;0;-1;0.007;2.5;407.8;0;72;109;14.65;55;26.2;51.42;27.7930616;29.01;36.65;16.96;20.04
1 454;-3;6;95.24;1395;117;1337;1.05;2.32;45;1419;1.85;351;58.5;3.087;4;408.9;-3;-0.05;3;1;1;1;0;35;0;2;0;-1;0.007;2.5;407.8;0;72;109;14.65;55;26.2;51.42;27.7930616;29.01;36.65;16.96;20.04
1 455;-3;7;94.75;1395;118;1334;1.05;2.15;45;1419;1.95;351;58.6;3.093;4;408.9;-3;-0.05;3;1;1;1;0;36;0;2;0;-1;0.008;2.5;407.1;0;72;109;14.65;55;26.21;51.42;27.7930616;29.01;36.71;16.91;20.04
1 456;-3;6;95.24;1395;121;1337;1.06;2.18;45;1432;1.81;352;58.5;3.089;4;409.5;-3;-0.05;3;1;1;1;0;36;0;2;0;-1;0.008;2.5;407.9;0;72;109;14.65;55;26.21;51.42;27.7930616;28.98;36.64;16.91;20.04
1 457;0;7;95.24;1395;113;1337;1.06;2.21;45;1419;1.62;351;58.5;3.089;4;409.5;0;-0.05;0;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.2;0;73;109;14.65;55;26.2;51.42;27.7930616;28.98;36.69;16.91;20.04
1 458;-3;7;93.77;1395;110;1327;1.06;2.19;45;1433;1.72;351;58.5;3.086;4;409.3;-3;-0.05;3;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.2;0;72;108;14.65;55;26.21;51.42;27.7930616;28.96;36.67;16.96;20.04
1 459;0;7;94.75;1395;113;1334;1.06;2.4;45;1419;1.78;351;58.5;3.09;4;408.8;0;-0.05;0;1;1;1;0;35;0;2;0;-1;0.008;2.5;408;0;72;109;14.65;55;26.21;51.35;27.7930616;28.98;36.67;16.96;20.04
1 460;-3;7;95.73;1395;126;1340;1.06;2.31;45;1433;1.7;352;58.6;3.089;4;409.3;-3;-0.05;3;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.2;0;73;109;14.65;55;26.28;51.32;27.7930616;28.96;36.71;16.96;19.99
1 461;-3;7;95.24;1395;118;1337;1.06;2.37;45;1433;1.76;352;58.5;3.089;4;409.2;-3;-0.05;2;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.3;0;74;108;14.16;55;26.35;51.32;27.7930616;28.98;36.69;16.96;20.04
1 462;-2;7;94.75;1395;110;1334;1.06;2.39;45;1433;1.81;352;58.6;3.092;4;409.1;-2;-0.05;4;0;1;1;0;35;0;2;0;-1;0.007;2.5;408.3;0;74;108;14.65;55;26.35;51.32;27.7930616;28.96;36.71;16.96;19.99
1 463;-2;6;94.26;1395;117;1330;1.06;2.16;45;1433;1.91;351;58.7;3.092;4;409.1;-2;-0.05;4;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.3;0;73;109;14.16;55;26.35;51.32;27.7930616;28.93;36.72;16.96;20.04
1 464;-1;7;95.73;1395;113;1340;1.06;2.31;45;1419;1.75;351;58.7;3.092;4;409.4;-1;-0.05;2;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.2;0;72;109;14.16;55;26.35;51.32;27.7930616;28.93;36.72;16.96;20.04
1 465;-1;7;96.7;1395;120;1347;1.05;2.4;45;1419;1.78;351;58.7;3.092;4;409.4;-1;-0.05;1;1;1;1;0;36;0;2;0;-1;0.008;2.5;408.2;0;72;109;14.65;55;26.35;51.32;27.7930616;28.93;36.71;16.96;20.04
1 466;-2;7;97.68;1395;125;1354;1.04;2.15;45;1433;1.84;351;58.7;3.092;4;409.2;-2;-0.05;2;1;1;1;0;35;0;2;0;-1;0.008;2.5;408.2;0;73;108;14.16;55;26.35;51.32;27.7930616;28.93;36.71;16.91;20.04
1 467;-1;7;94.75;1395;114;1334;1.04;2.58;45;1433;1.9;351;58.6;3.092;4;409.2;-1;-0.05;1;1;1;1;0;35;0;2;0;-1;0.007;2.5;408;0;72;108;14.16;55;26.35;51.32;27.7930616;28.91;36.73;16.91;20.04
1 468;0;7;95.24;1395;111;1337;1.04;2.38;45;1421;1.75;351;58.6;3.091;4;408.9;0;-0.05;0;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.6;0;72;109;14.16;55;26.35;51.32;27.933012;28.91;36.73;16.96;20.04
1 469;0;7;97.19;1395;120;1351;1.05;2.14;45;1421;1.98;351;58.7;3.092;4;409.5;0;-0.05;0;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.6;0;72;109;14.16;55;26.35;51.32;27.933012;28.91;36.81;16.96;20.04
1 470;-3;7;94.75;1395;116;1334;1.05;2.52;45;1419;1.9;351;58.8;3.091;4;409.3;-3;-0.05;3;1;1;1;0;36;0;2;0;-1;0.008;2.5;408.3;0;72;108;14.65;55;26.35;51.32;27.933012;28.91;36.77;16.96;20.04
1 471;-1;7;95.73;1395;112;1340;1.06;2.09;45;1419;1.58;351;58.8;3.091;4;409.4;-1;-0.05;1;1;1;1;0;37;0;2;0;-1;0.007;2.5;408.3;0;73;108;14.16;55;26.35;51.22;27.933012;28.88;36.78;17.01;20.04
1 472;-3;7;95.73;1395;124;1340;1.05;2.13;45;1419;1.75;352;58.8;3.093;4;409.4;-3;-0.05;4;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.3;0;73;108;14.65;55;26.35;51.22;27.933012;28.88;36.82;17.01;20.13
1 473;-1;7;94.26;1395;115;1330;1.06;2.52;45;1419;1.87;352;58.8;3.091;4;409.9;-1;-0.05;1;1;1;1;0;35;0;2;0;-1;0.008;2.5;408.5;0;72;109;14.65;55;26.35;51.22;27.933012;28.91;36.76;17.01;20.09
1 474;-2;7;96.7;1395;115;1347;1.06;2.23;45;1419;1.65;352;58.8;3.091;4;409.7;-2;-0.05;2;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.7;0;72;108;14.65;55;26.35;51.22;27.933012;28.86;36.82;17.01;20.13
1 475;-2;6;96.7;1395;126;1347;1.06;2.36;45;1419;1.9;351;58.7;3.091;4;409.6;-2;-0.05;2;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.5;0;73;109;14.16;55;26.35;51.22;27.933012;28.86;36.82;17.01;20.09
1 476;-3;7;95.73;1395;116;1340;1.04;2.48;45;1433;1.86;351;58.8;3.089;4;409.6;-3;-0.05;2;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.4;0;72;109;14.16;55;26.35;51.22;27.933012;28.86;36.77;17.01;20.13
1 477;-2;6;95.73;1395;114;1340;1.05;1.99;45;1419;1.76;351;58.7;3.093;4;409.1;-2;-0.05;5;1;1;1;0;36;0;2;0;-1;0.008;2.5;408.4;0;72;108;14.16;55;26.35;51.13;27.933012;28.88;36.76;17.01;20.09
1 478;-3;7;96.21;1395;121;1344;1.06;2.28;45;1433;1.98;351;58.7;3.093;4;409.4;-3;-0.05;2;1;1;1;0;35;0;2;0;-1;0.008;2.5;408.2;0;72;108;14.65;55;26.35;51.13;27.933012;28.86;36.83;17.01;20.13
1 479;-3;6;95.24;1395;115;1337;1.06;2.09;45;1419;1.79;352;58.8;3.094;4;409.4;-3;-0.05;4;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.5;0;72;109;14.16;55;26.35;51.13;27.933012;28.84;36.82;17.01;20.09
1 480;-3;6;95.24;1395;120;1337;1.06;2.09;45;1419;1.79;351;58.9;3.094;4;409.4;-3;-0.05;4;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.6;0;72;108;14.16;55;26.35;51.13;27.933012;28.84;36.82;17.01;20.09
1 481;-1;7;95.73;1395;123;1340;1.05;2.52;45;1419;1.67;351;58.9;3.094;4;409.8;-1;-0.05;1;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.6;0;72;108;14.16;55;26.35;51.13;27.933012;28.84;36.84;17.01;20.09
1 482;-3;6;95.24;1395;117;1337;1.04;2.3;45;1433;1.65;351;58.9;3.094;4;409.6;-3;-0.05;4;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.5;0;73;108;14.65;55;26.35;51.13;27.933012;28.81;36.84;17.01;20.13
1 483;-3;7;95.24;1395;119;1337;1.05;2.26;45;1419;1.81;351;58.9;3.094;4;409.7;-3;-0.05;4;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.5;0;72;108;14.16;55;26.37;51.13;27.933012;28.81;36.78;17.01;20.13
1 484;-3;7;95.24;1395;112;1337;1.04;2.26;45;1419;1.81;352;58.8;3.094;4;409.7;-3;-0.05;4;1;1;1;0;34;0;2;0;-1;0.007;2.5;408.5;0;72;108;14.16;55;26.43;51.13;27.933012;28.81;36.78;17.01;20.13
1 485;-3;7;94.75;1395;119;1334;1.04;2.33;45;1422;1.74;351;58.8;3.094;4;409.7;-3;-0.05;4;1;1;1;0;34;0;2;0;-1;0.007;2.5;408.5;0;72;108;14.65;55;26.43;51.13;27.933012;28.81;36.82;17.01;20.13
1 486;0;7;95.73;1395;121;1340;1.05;2.11;45;1430;1.74;352;58.8;3.094;4;409.3;0;-0.05;0;1;1;1;0;34;0;2;0;-1;0.007;2.5;408.5;0;72;109;14.65;55;26.43;51.13;27.933012;28.76;36.83;17.01;20.09
1 487;-1;7;95.24;1395;115;1337;1.06;2.45;45;1422;1.86;351;58.9;3.092;4;409.8;-1;-0.05;1;1;1;1;0;34;0;2;0;-1;0.007;2.5;409;0;72;109;14.65;55;26.43;51.13;27.933012;28.76;36.86;17.01;20.09
1 488;-3;7;97.19;1395;118;1351;1.05;1.99;45;1430;1.86;351;59;3.092;4;409.7;-3;-0.05;4;1;1;1;0;34;0;2;0;-1;0.008;2.5;408.7;0;72;108;14.65;55;26.43;51.13;27.933012;28.76;36.83;17.01;20.09
1 489;-3;7;94.26;1395;118;1330;1.06;2.34;45;1421;1.88;351;59;3.092;4;409.7;-3;-0.05;3;1;1;1;0;34;0;2;0;-1;0.008;2.5;408.5;0;72;107;14.16;55;26.43;51.01;27.933012;28.76;36.87;17.01;20.13
1 490;-1;6;94.26;1395;118;1330;1.06;2.56;45;1431;1.83;351;59;3.094;4;409.7;-1;-0.05;1;1;1;1;0;35;0;2;0;-1;0.008;2.5;408.6;0;72;108;14.16;55;26.43;51.01;27.933012;28.74;36.89;17.01;20.09
1 491;-3;6;96.21;1395;107;1344;1.06;2.23;45;1421;1.68;352;59;3.092;4;409.4;-3;-0.05;4;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.7;0;73;108;14.65;55;26.43;51.01;27.933012;28.76;36.9;17.01;20.13
1 492;-3;6;93.77;1395;122;1327;1.06;2.31;45;1431;1.91;351;59;3.092;4;409.5;-3;-0.05;2;1;1;1;0;35;0;2;0;-1;0.007;2.5;408.7;0;73;109;14.16;55;26.43;51.01;27.933012;28.76;36.9;17.06;20.09
1 493;-3;6;94.75;1395;119;1334;1.06;2.31;45;1433;1.83;351;59;3.09;4;409.5;-3;-0.05;4;1;1;1;0;35;0;2;0;-1;0.008;2.5;408.3;0;72;109;14.65;55;26.43;51.01;27.933012;28.74;36.9;17.06;20.13
1 494;-1;7;95.24;1395;110;1337;1.06;2.09;45;1433;1.71;351;59;3.091;4;409.2;-1;-0.05;1;1;1;1;0;36;0;2;0;-1;0.008;2.5;408.4;0;73;107;14.16;55;26.43;51.01;27.933012;28.74;36.9;17.06;20.09
1 495;-2;6;96.21;1395;121;1344;1.06;2.39;45;1422;1.59;351;59.1;3.091;4;409.3;-2;-0.05;2;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.5;0;74;109;14.65;55;26.43;51.01;27.933012;28.74;36.93;17.06;20.13
1 496;0;7;95.24;1395;119;1337;1.06;2.34;45;1430;1.68;351;59.1;3.09;4;409.4;0;-0.05;0;1;1;1;0;36;0;2;0;-1;0.007;2.5;408.5;0;73;109;14.65;55;26.43;51.01;27.933012;28.74;36.89;17.06;20.09
