Time;UCWF;UCWDP;UCFDP;UCFMS;UCFMEP;UCAF;UCFMC;UCMVB;UCAH;UCFS;UCFVB;UCFMV;UCFMT;UCHC;UCHAH;UCHV;MVWF2;MVCV;MVDP;MVWF1;MVWF1.setting;MVSO;MVOT;CPPR;CPHE;CPMEP;CPCF;CPHP;CPMC;CPAH;CPMV;CPMT;CPSP;CPDP;UCSDP;AMBH;AMBT;UCAIH;UCAIT;UCAOH;UCAOT;UCWIT;UCWOT
2248;-3;6;93.28;1395;121;1323;1.06;2.13;43;1422;1.6;351;64.3;3.101;3;411.1;-3;-0.05;3;1;1;0;0;37;0;3;0;1;0.007;2.4;409.9;0;74;109;14.65;51;28.18;46.81;;25.59;39.29;17.79;20.52
2249;-3;7;94.26;1395;117;1330;1.06;2.32;43;1422;1.55;351;64.3;3.101;3;411.1;-3;-0.05;3;1;1;0;0;35;0;3;0;1;0.007;2.4;409.9;0;73;108;14.65;51;28.18;46.81;;25.56;39.32;17.79;20.52
2250;-1;6;95.73;1395;113;1340;1.06;2.34;43;1419;1.65;351;64.4;3.104;3;410.9;-1;-0.05;1;0;1;0;0;35;0;3;0;1;0.007;2.4;409.9;0;74;108;15.14;51;28.18;46.81;;25.56;39.3;17.79;20.62
2251;-1;6;95.24;1395;123;1337;1.05;2.14;43;1419;1.58;351;64.5;3.102;3;410.9;-1;-0.05;1;1;1;0;0;36;0;3;0;1;0.007;2.4;409.9;0;74;108;14.65;51;28.18;46.81;;25.56;39.3;17.79;20.67
2252;-1;6;97.19;1395;117;1351;1.06;2.4;43;1419;1.76;351;64.5;3.103;3;411.3;-1;-0.05;1;1;1;0;0;37;0;3;0;1;0.007;2.4;409.9;0;74;110;14.65;51;28.18;46.81;;25.54;39.31;17.79;20.57
2253;-1;6;94.75;1395;111;1334;1.06;2.37;43;1419;1.78;351;64.5;3.103;3;411.3;-1;-0.05;1;1;1;0;0;37;0;3;0;1;0.007;2.4;409.9;0;74;109;14.65;51;28.18;46.81;;25.54;39.31;17.79;20.67
2254;-3;6;95.24;1395;110;1337;1.05;2.25;43;1433;1.61;351;64.3;3.101;3;411.1;-3;-0.05;3;1;1;0;0;35;0;3;0;1;0.007;2.4;410.2;0;73;108;14.65;51;28.18;46.81;;25.56;39.31;17.79;20.62
2255;-1;8;94.26;1395;125;1330;1.06;2.25;43;1433;1.67;351;64.5;3.101;3;411.1;-1;-0.05;1;1;1;0;0;35;0;3;0;1;0.007;2.4;410.2;0;74;108;14.65;51;28.18;46.81;;25.56;39.32;17.79;20.57
2256;-1;6;94.75;1395;120;1334;1.06;2.04;43;1419;1.64;351;64.5;3.101;3;411.1;-1;-0.05;1;1;1;0;0;34;0;3;0;1;0.008;2.4;409.9;0;74;109;14.65;51;28.18;46.68;;25.56;39.32;17.74;20.67
2257;0;6;95.73;1395;111;1340;1.05;2.36;43;1419;1.73;351;64.5;3.101;3;411.1;0;-0.05;0;1;1;0;0;34;0;3;0;1;0.008;2.4;409.8;0;73;108;14.65;51;28.24;46.68;;25.56;39.35;17.79;20.67
2258;0;7;93.77;1395;119;1327;1.05;2.28;43;1421;1.5;351;64.3;3.099;3;411.1;0;-0.05;0;1;1;0;0;35;0;3;0;1;0.007;2.4;409.9;0;73;109;14.65;51;28.24;46.68;;25.54;39.32;17.79;20.67
2259;-1;7;96.21;1395;117;1344;1.05;2.22;43;1421;1.62;351;64.5;3.099;3;411.1;-1;-0.05;1;1;1;0;0;36;0;3;0;1;0.007;2.4;409.9;0;74;108;14.65;51;28.24;46.68;;25.51;39.3;17.79;20.67
2260;0;6;93.28;1395;126;1323;1.06;2.45;43;1431;1.56;351;64.5;3.105;3;410.8;0;-0.05;0;0;1;0;0;36;0;3;0;1;0.007;2.4;409.9;0;74;108;14.65;51;28.24;46.68;;25.54;39.35;17.79;20.67
2261;0;7;94.75;1395;113;1334;1.06;2.31;43;1431;1.45;351;64.6;3.105;3;410.8;0;-0.05;0;1;1;0;0;35;0;3;0;1;0.007;2.4;409.9;0;74;108;14.65;51;28.24;46.68;;25.54;39.36;17.84;20.67
2262;0;6;96.7;1395;119;1347;1.05;2.06;43;1419;1.71;351;64.6;3.105;3;410.4;0;-0.05;0;0;1;0;0;36;0;3;0;1;0.008;2.4;409.6;0;74;109;14.65;51;28.24;46.68;;25.54;39.4;17.84;20.57
2263;0;6;95.24;1395;118;1337;1.06;2.3;43;1419;1.4;351;64.6;3.105;3;410.4;0;-0.05;0;1;1;0;0;37;0;3;0;1;0.007;2.4;409.6;0;74;110;14.65;51;28.24;46.68;;25.54;39.4;17.84;20.67
2264;0;6;95.24;1395;113;1337;1.06;2.2;43;1419;1.56;351;64.6;3.102;3;410.9;0;-0.05;0;1;1;0;0;37;0;3;0;1;0.008;2.4;410;0;74;109;14.65;51;28.24;46.68;;25.54;39.37;17.84;20.62
2265;0;7;95.73;1395;119;1340;1.06;2.24;43;1419;1.76;351;64.6;3.104;3;411;0;-0.05;0;0;1;0;0;35;0;3;0;1;0.008;2.4;410;0;73;110;14.65;51;28.24;46.68;;25.54;39.38;17.84;20.67
2266;-2;8;94.26;1395;116;1330;1.06;2.41;43;1419;1.64;352;64.6;3.104;3;411;-2;-0.05;2;1;1;0;0;36;0;3;0;1;0.007;2.4;410;0;74;110;14.65;51;28.24;46.68;;25.49;39.35;17.84;20.62
2267;0;8;95.73;1395;123;1340;1.06;2.28;43;1419;1.61;351;64.6;3.104;3;411;0;-0.05;0;1;1;0;0;37;0;3;0;1;0.007;2.4;410;0;73;109;14.65;51;28.24;46.68;;25.49;39.36;17.84;20.67
2268;-2;8;94.75;1395;119;1334;1.06;2.28;43;1433;1.59;352;64.6;3.105;3;411.2;-2;-0.05;2;0;1;0;0;36;0;3;0;1;0.007;2.4;410;0;74;109;14.65;51;28.24;46.68;;25.51;39.4;17.84;20.67
2269;0;8;95.24;1395;113;1337;1.06;2.06;43;1433;1.61;351;64.6;3.105;3;411.2;0;-0.05;0;1;1;0;0;37;0;3;0;1;0.007;2.4;410;0;74;110;14.65;51;28.24;46.68;;25.49;39.38;17.84;20.62
2270;0;8;96.7;1395;111;1347;1.06;2.07;43;1420;1.75;351;64.6;3.105;3;411;0;-0.05;0;1;1;0;0;37;0;3;0;1;0.008;2.4;410.2;0;74;109;14.65;51;28.24;46.68;;25.49;39.4;17.84;20.67
2271;0;7;95.24;1395;118;1337;1.06;2.37;43;1419;1.56;351;64.5;3.105;3;411.1;0;-0.05;0;1;1;0;0;35;0;3;0;1;0.008;2.4;410.3;0;73;110;14.65;50;28.24;46.68;;25.49;39.37;17.84;20.67
2272;0;6;96.21;1395;122;1344;1.06;2.28;43;1418;1.41;351;64.6;3.107;3;411.1;0;-0.05;0;0;1;0;0;35;0;3;0;1;0.008;2.4;410.3;0;74;109;14.65;50;28.24;46.68;;25.49;39.37;17.84;20.72
2273;0;6;94.75;1395;108;1334;1.06;2.35;43;1418;1.72;351;64.7;3.107;3;411.1;0;-0.05;0;0;1;0;0;35;0;3;0;1;0.008;2.4;410.3;0;73;110;14.65;50;28.24;46.68;;25.49;39.37;17.84;20.67
2274;0;6;94.26;1395;114;1330;1.06;2.11;43;1418;1.5;351;64.7;3.1;3;411.5;0;-0.05;0;0;1;0;0;37;0;3;0;1;0.008;2.4;410.4;0;74;109;14.65;50;28.24;46.68;;25.49;39.4;17.84;20.72
2275;-3;7;94.75;1395;120;1334;1.05;2.39;43;1424;1.72;351;64.7;3.1;3;411.5;-3;-0.05;3;2;1;0;0;37;0;3;0;1;0.008;2.4;410.4;0;74;110;15.14;50;28.24;46.68;;25.49;39.37;17.84;20.67
2276;0;7;95.24;1395;121;1337;1.06;2.06;43;1442;1.45;351;64.7;3.1;3;411.3;0;-0.05;0;0;1;0;0;37;0;3;0;1;0.008;2.4;410.4;0;74;110;14.65;50;28.24;46.68;;25.49;39.43;17.84;20.72
2277;-3;7;93.28;1395;107;1323;1.06;2.22;43;1433;1.61;351;64.7;3.094;3;411.4;-3;-0.05;4;1;1;0;0;37;0;3;0;1;0.008;2.4;410.4;0;74;110;14.65;50;28.24;46.68;;25.47;39.47;17.84;20.67
2278;-1;6;95.24;1395;110;1337;1.06;2.37;43;1433;1.67;351;64.7;3.095;3;409.8;-1;-0.05;1;1;1;0;0;36;0;3;0;1;0.007;2.4;409.9;0;73;109;14.65;50;28.24;46.68;;25.47;39.47;17.84;20.72
2279;-1;6;94.75;1395;125;1334;1.06;1.96;43;1433;1.58;351;64.6;3.095;3;409.9;-1;-0.05;1;1;1;0;0;36;0;3;0;1;0.007;2.4;408.8;0;74;109;14.65;50;28.24;46.59;;25.47;39.47;17.94;20.72
2280;-1;7;94.26;1395;114;1330;1.06;2.44;43;1420;1.56;351;64.7;3.095;3;409.9;-1;-0.05;1;0;1;0;0;37;0;3;0;1;0.007;2.4;409;0;74;110;15.14;50;28.24;46.61;;25.49;39.43;17.94;20.67
2281;-1;7;94.75;1395;109;1334;1.06;2.36;43;1420;1.67;351;64.6;3.096;3;409.9;-1;-0.05;1;1;1;0;0;37;0;3;0;1;0.007;2.4;409;0;74;110;14.65;50;28.24;46.59;;25.47;39.46;17.94;20.67
2282;0;6;95.24;1395;118;1337;1.05;1.95;43;1422;1.79;351;64.7;3.1;3;409.9;0;-0.05;0;1;1;0;0;37;0;3;0;1;0.007;2.4;409;0;74;110;14.65;50;28.24;46.59;;25.47;39.44;17.94;20.67
2283;-1;7;94.26;1395;115;1330;1.04;2.45;43;1430;1.5;351;64.7;3.1;3;410.2;-1;-0.05;1;1;1;0;0;36;0;3;0;1;0.007;2.4;409.2;0;74;109;14.65;50;28.24;46.59;;25.44;39.46;17.94;20.77
2284;0;6;93.28;1395;105;1323;1.04;2.33;43;1420;1.48;351;64.7;3.093;3;410.2;0;-0.05;0;0;1;0;0;35;0;3;0;1;0.007;2.4;408.9;0;74;109;15.14;50;28.24;46.59;;25.47;39.46;17.94;20.72
2285;0;6;93.28;1395;110;1323;1.05;2.33;43;1419;1.48;352;64.7;3.093;3;410.2;0;-0.05;0;0;1;0;0;36;0;3;0;1;0.007;2.4;408.9;0;73;110;15.14;50;28.26;46.59;;25.47;39.46;17.94;20.72
2286;0;6;95.24;1395;120;1337;1.06;2.41;43;1419;1.65;351;64.7;3.092;3;409.9;0;-0.05;0;0;1;0;0;35;0;3;0;1;0.009;2.4;408.6;0;74;109;14.65;50;28.32;46.59;;25.44;39.49;17.94;20.67
2287;-1;7;94.75;1395;114;1334;1.06;2.3;43;1433;1.61;352;64.6;3.095;3;409.7;-1;-0.05;1;0;1;0;0;35;0;3;0;1;0.009;2.4;408.6;0;74;109;14.65;50;28.32;46.61;;25.47;39.46;17.94;20.67
2288;-1;7;94.75;1395;115;1334;1.06;2.3;43;1433;1.61;352;64.6;3.095;3;409.7;-1;-0.05;1;0;1;0;0;35;0;3;0;1;0.009;2.4;408.6;0;74;109;14.65;50;28.32;46.61;;25.47;39.46;17.94;20.67
2289;-1;7;95.24;1395;115;1337;1.06;2.36;43;1441;1.59;351;64.6;3.091;3;410.1;-1;-0.05;1;1;1;0;0;36;0;3;0;1;0.008;2.4;408.6;0;73;110;15.14;50;28.32;46.61;;25.44;39.46;17.94;20.72
2290;0;7;95.24;1395;123;1337;1.05;2.23;43;1421;1.62;351;64.7;3.099;3;409.8;0;-0.05;0;1;1;0;0;35;0;3;0;1;0.008;2.4;408.6;0;74;110;14.65;50;28.32;46.61;;25.42;39.48;17.94;20.67
2291;-1;6;94.26;1395;109;1330;1.04;2.33;43;1430;1.53;351;64.8;3.106;3;409.4;-1;-0.05;1;0;1;0;0;35;0;3;0;1;0.007;2.4;408.6;0;74;109;14.65;50;28.32;46.49;;25.44;39.51;17.94;20.72
2292;0;7;95.73;1395;120;1340;1.05;2.31;43;1419;1.58;352;64.8;3.104;3;411.1;0;-0.05;0;0;1;0;0;35;0;3;0;1;0.008;2.4;409.4;0;74;110;15.14;50;28.32;46.49;;25.44;39.46;17.94;20.72
2293;-1;7;94.26;1395;125;1330;1.06;2.16;43;1432;1.82;352;64.8;3.104;3;411.2;-1;-0.05;1;0;1;0;0;37;0;3;0;1;0.008;2.4;410.2;0;74;109;14.65;50;28.32;46.49;;25.42;39.46;17.94;20.72
2294;-1;6;93.77;1395;108;1327;1.06;2.51;43;1419;1.58;352;64.8;3.103;3;411.1;-1;-0.05;1;0;1;0;0;35;0;3;0;1;0.007;2.4;409.9;0;73;109;14.65;50;28.32;46.49;;25.42;39.53;17.94;20.77
2295;-1;6;94.75;1395;116;1334;1.06;2.26;43;1433;1.56;351;64.8;3.104;3;411;-1;-0.05;1;0;1;0;0;35;0;3;0;1;0.007;2.4;409.9;0;73;110;14.65;50;28.32;46.49;;25.42;39.51;17.94;20.82
2296;-1;6;94.26;1395;119;1330;1.06;2.09;43;1419;1.94;351;64.8;3.104;3;411.1;-1;-0.05;1;0;1;0;0;37;0;3;0;1;0.007;2.4;410.1;0;74;109;14.65;50;28.32;46.49;;25.42;39.52;17.94;20.82
2297;0;7;95.73;1395;123;1340;1.06;2.51;43;1433;1.79;351;64.8;3.104;3;411.1;0;-0.05;0;0;1;0;0;35;0;3;0;1;0.007;2.4;410;0;73;109;14.65;50;28.32;46.49;;25.42;39.54;17.94;20.82
2298;0;6;95.73;1395;112;1340;1.06;2.14;43;1433;1.39;351;64.8;3.104;3;411.1;0;-0.05;0;2;1;0;0;38;0;3;0;1;0.007;2.4;410.1;0;74;111;15.14;50;28.32;46.49;;25.42;39.54;17.94;20.82
2299;0;6;94.75;1395;115;1334;1.06;2.14;43;1433;1.82;351;64.8;3.102;3;411.1;0;-0.05;0;0;1;0;0;36;0;3;0;1;0.008;2.4;410.1;0;73;109;14.65;50;28.32;46.49;;25.42;39.49;17.94;20.82
2300;0;6;95.73;1395;113;1340;1.06;2.35;43;1420;1.71;351;64.8;3.102;3;411.1;0;-0.05;0;1;1;0;0;37;0;3;0;1;0.007;2.4;410.2;0;73;109;14.65;50;28.32;46.49;;25.42;39.52;18.03;20.82
2301;-3;6;94.26;1395;122;1330;1.06;2.14;43;1419;1.56;351;64.8;3.105;3;411.2;-3;-0.05;4;2;1;0;0;37;0;3;0;1;0.007;2.4;410.2;0;73;110;15.14;50;28.32;46.49;;25.39;39.54;17.99;20.77
2302;-3;6;95.24;1395;118;1337;1.06;2.3;43;1419;1.51;351;64.8;3.104;3;411.3;-3;-0.05;2;2;1;0;0;37;0;3;0;1;0.007;2.4;410.2;0;74;109;14.65;50;28.32;46.49;;25.42;39.53;17.99;20.82
2303;-3;6;96.21;1395;115;1344;1.06;2.19;43;1433;1.51;351;64.7;3.104;3;411.2;-3;-0.05;4;0;1;0;0;36;0;3;0;1;0.008;2.4;410.4;0;74;109;15.14;50;28.32;46.41;;25.42;39.53;18.03;20.82
2304;0;7;96.21;1395;118;1344;1.06;2.2;43;1419;1.53;351;64.8;3.103;3;411.2;0;-0.05;0;1;1;0;0;37;0;3;0;1;0.008;2.4;410.2;0;73;109;14.65;50;28.32;46.39;;25.39;39.53;17.99;20.82
2305;-2;7;96.7;1395;113;1347;1.05;2.34;43;1433;1.59;351;64.7;3.101;3;411.2;-2;-0.05;2;1;1;0;0;37;0;3;0;1;0.008;2.4;410.2;0;73;110;15.14;50;28.32;46.39;;25.37;39.57;17.99;20.82
2306;-1;7;94.75;1395;114;1334;1.06;1.97;43;1422;1.65;351;64.7;3.101;3;411;-1;-0.05;1;0;1;0;0;37;0;3;0;1;0.007;2.4;410.2;0;73;109;14.65;50;28.32;46.41;;25.39;39.58;17.99;20.82
2307;0;6;94.75;1395;121;1334;1.06;2.19;43;1430;1.59;351;64.9;3.101;3;410.8;0;-0.05;0;1;1;0;0;36;0;3;0;1;0.007;2.4;409.7;0;74;109;14.65;50;28.32;46.41;;25.37;39.58;17.99;20.82
2308;0;7;93.28;1395;118;1323;1.05;2.28;43;1413;1.56;351;64.9;3.1;3;410.8;0;-0.05;0;1;1;0;0;37;0;3;0;1;0.008;2.4;409.8;0;74;110;14.65;50;28.32;46.39;;25.39;39.58;18.03;20.82
2309;-3;6;93.28;1395;113;1323;1.05;1.93;43;1439;1.62;352;64.9;3.102;3;410.6;-3;-0.05;3;0;1;0;0;36;0;3;0;1;0.008;2.4;409.8;0;74;109;14.65;50;28.32;46.41;;25.37;39.58;17.99;20.77
2310;-1;6;94.26;1395;119;1330;1.06;2.23;43;1420;1.66;351;64.9;3.103;3;410.9;-1;-0.05;1;1;1;0;0;37;0;3;0;1;0.008;2.4;409.8;0;74;110;15.14;50;28.32;46.39;;25.37;39.63;17.99;20.82
2311;0;7;95.24;1395;117;1337;1.06;2.26;43;1432;1.75;352;64.8;3.103;3;411;0;-0.05;0;1;1;0;0;36;0;3;0;1;0.007;2.4;409.8;0;74;109;14.65;50;28.32;46.41;;25.37;39.61;17.99;20.82
2312;0;7;95.24;1395;115;1337;1.05;2.13;43;1421;1.5;351;64.9;3.103;3;411;0;-0.05;0;1;1;0;0;36;0;3;0;1;0.007;2.4;410;0;74;109;14.65;50;28.32;46.39;;25.37;39.55;17.99;20.82
2313;0;7;93.77;1395;121;1327;1.06;2.23;43;1430;1.67;351;64.9;3.102;3;410.9;0;-0.05;0;1;1;0;0;36;0;3;0;1;0.007;2.4;409.9;0;74;109;14.65;50;28.32;46.41;;25.37;39.59;17.99;20.72
2314;-1;6;95.73;1395;115;1340;1.05;2.17;43;1430;1.67;352;64.9;3.102;3;410.9;-1;-0.05;1;1;1;0;0;37;0;3;0;1;0.007;2.4;409.9;0;73;109;15.14;50;28.39;46.29;;25.37;39.59;17.99;20.92
2315;-1;6;93.28;1395;115;1323;1.04;2.17;43;1433;1.59;351;64.8;3.106;3;410.9;-1;-0.05;1;1;1;0;0;36;0;3;0;1;0.007;2.4;409.9;0;73;109;14.65;50;28.46;46.29;;25.34;39.63;17.99;20.87
2316;-1;6;94.75;1395;118;1334;1.04;2.22;43;1433;1.51;352;64.8;3.105;3;411.1;-1;-0.05;1;0;1;0;0;37;0;3;0;1;0.007;2.4;409.9;0;73;110;14.65;50;28.46;46.29;;25.37;39.58;17.99;20.87
2317;-1;6;94.26;1395;116;1330;1.05;2.15;43;1433;1.65;352;64.8;3.105;3;411.1;-1;-0.05;1;1;1;0;0;37;0;3;0;1;0.007;2.4;410.4;0;74;110;14.65;50;28.46;46.29;;25.32;39.6;17.99;20.92
2318;0;6;93.77;1395;121;1327;1.06;2.08;43;1419;1.65;351;64.8;3.105;3;411.3;0;-0.05;0;1;1;0;0;37;0;3;0;1;0.007;2.4;410.3;0;73;110;14.65;50;28.46;46.29;;25.32;39.61;17.99;20.92
2319;0;6;94.75;1395;117;1334;1.05;2.28;43;1433;1.55;352;64.8;3.104;3;411.3;0;-0.05;0;0;1;0;0;37;0;3;0;1;0.007;2.4;410.3;0;74;111;15.14;50;28.46;46.29;;25.34;39.61;17.99;20.92
2320;0;7;94.26;1395;115;1330;1.06;2.12;43;1419;1.59;351;64.8;3.102;3;411.3;0;-0.05;0;1;1;0;0;37;0;3;0;1;0.008;2.4;410.3;0;73;111;15.14;50;28.46;46.29;;25.34;39.61;18.08;20.82
2321;-3;6;94.26;1395;110;1330;1.06;2.32;43;1433;1.59;351;64.9;3.102;3;411.3;-3;-0.05;4;1;1;0;0;36;0;3;0;1;0.007;2.4;409.9;0;73;110;14.65;50;28.46;46.29;;25.32;39.63;18.08;20.92
2322;-3;7;95.73;1395;113;1340;1.06;2.33;43;1419;1.48;352;65;3.105;3;410.8;-3;-0.05;2;1;1;0;0;37;0;3;0;1;0.007;2.4;409.9;0;73;111;15.14;50;28.46;46.29;;25.29;39.64;18.08;20.87
2323;-3;6;95.73;1395;116;1340;1.06;2.1;43;1419;1.68;352;65;3.105;3;411;-3;-0.05;4;0;1;0;0;37;0;3;0;1;0.007;2.4;409.9;0;73;111;14.65;50;28.46;46.29;;25.29;39.64;18.08;20.87
2324;-1;7;95.24;1395;115;1337;1.06;2.29;43;1419;1.59;351;65;3.105;3;411.1;-1;-0.05;1;1;1;0;0;37;0;3;0;1;0.007;2.4;410.1;0;73;111;14.65;50;28.46;46.29;;25.32;39.61;18.08;20.82
2325;-3;6;94.26;1395;113;1330;1.06;2.38;43;1432;1.64;351;64.9;3.105;3;411.1;-3;-0.05;5;1;1;0;0;36;0;3;0;1;0.008;2.4;410.3;0;74;111;14.65;50;28.46;46.29;;25.32;39.63;18.08;20.87
2326;-1;7;93.77;1395;116;1327;1.06;2.21;43;1419;1.8;352;65;3.104;3;411.1;-1;-0.05;1;1;1;0;0;36;0;3;0;1;0.008;2.4;410.1;0;73;111;14.65;50;28.46;46.29;;25.32;39.65;18.08;20.87
2327;0;6;93.28;1395;114;1323;1.05;2.23;43;1432;1.58;352;64.9;3.106;3;411.1;0;-0.05;0;1;1;0;0;36;0;3;0;1;0.008;2.4;410.1;0;73;110;15.14;50;28.46;46.29;;25.32;39.66;18.08;20.87
2328;0;6;93.77;1395;110;1327;1.06;2.25;43;1419;1.58;352;64.9;3.106;3;411.1;0;-0.05;0;0;1;0;0;37;0;3;0;1;0.007;2.4;410.3;0;73;111;15.14;50;28.46;46.29;;25.29;39.66;18.08;20.87
2329;0;6;93.28;1395;116;1323;1.06;2.25;43;1433;1.65;352;65;3.103;3;411.3;0;-0.05;0;0;1;0;0;37;0;3;0;1;0.007;2.4;410.2;0;73;111;14.65;50;28.46;46.29;;25.29;39.64;18.08;20.87
2330;-1;7;93.77;1395;119;1327;1.06;2.09;43;1419;1.54;351;65.1;3.105;3;411.1;-1;-0.05;1;0;1;0;0;36;0;3;0;1;0.008;2.4;410.3;0;73;110;14.65;50;28.46;46.29;;25.27;39.64;18.08;20.87
2331;0;6;94.75;1395;117;1334;1.05;2.22;43;1433;1.71;351;65.1;3.105;3;411.1;0;-0.05;0;2;1;0;0;37;0;3;0;1;0.008;2.4;410.3;0;73;109;15.14;50;28.46;46.29;;25.27;39.64;18.03;20.92
2332;-1;7;94.26;1395;113;1330;1.06;2.25;43;1422;1.53;351;65.1;3.104;3;411.1;-1;-0.05;1;0;1;0;0;37;0;3;0;1;0.008;2.4;410.3;0;73;109;15.14;50;28.46;46.2;;25.27;39.64;18.03;20.87
2333;-2;7;93.28;1395;112;1323;1.06;2.12;43;1430;1.45;352;65.1;3.104;3;411.1;-2;-0.05;2;1;1;0;0;37;0;3;0;1;0.007;2.4;410.3;0;73;109;14.65;50;28.46;46.22;;25.27;39.68;18.08;20.87
2334;-3;7;95.24;1395;116;1337;1.06;2.31;43;1419;1.6;351;65.1;3.103;3;411.2;-3;-0.05;3;1;1;0;0;37;0;3;0;1;0.008;2.4;410.3;0;73;109;14.65;50;28.46;46.2;;25.27;39.68;18.08;20.87
2335;-3;6;92.31;1395;118;1316;1.06;2.22;43;1433;1.48;351;65.1;3.103;3;411.1;-3;-0.05;3;1;1;0;0;37;0;3;0;1;0.007;2.4;410.1;0;74;110;14.65;50;28.46;46.2;;25.27;39.68;18.08;20.96
2336;-2;7;93.77;1395;118;1327;1.06;2.23;43;1419;1.48;351;65.1;3.103;3;411.1;-2;-0.05;2;1;1;0;0;37;0;3;0;1;0.007;2.4;410.1;0;73;109;14.65;50;28.46;46.22;;25.27;39.66;18.08;20.96
2337;-1;7;93.28;1395;120;1323;1.06;2.28;43;1433;1.7;351;65.1;3.101;3;411.1;-1;-0.05;1;1;1;0;0;37;0;3;0;1;0.007;2.4;410.1;0;74;109;14.65;50;28.46;46.2;;25.25;39.71;18.08;20.96
2338;-1;7;94.75;1395;117;1334;1.06;1.95;43;1419;1.56;351;65.1;3.107;3;410.9;-1;-0.05;1;1;1;0;0;35;0;3;0;1;0.007;2.4;410.3;0;73;110;14.65;50;28.46;46.29;;25.25;39.7;18.13;20.96
2339;-3;7;94.26;1395;114;1330;1.06;2.25;43;1433;1.6;351;65.1;3.107;3;411.4;-3;-0.05;3;0;1;0;0;37;0;3;0;1;0.008;2.4;410.3;0;74;111;14.65;50;28.46;46.29;;25.22;39.74;18.13;20.96
2340;0;7;95.73;1395;115;1340;1.06;2.31;43;1419;1.67;352;65.1;3.106;3;411.3;0;-0.05;0;0;1;0;0;37;0;3;0;1;0.008;2.4;410.3;0;73;111;14.65;50;28.46;46.29;;25.25;39.7;18.13;20.96
2341;-3;6;95.73;1395;112;1340;1.06;1.93;43;1433;1.62;352;65;3.106;3;411.3;-3;-0.05;3;0;1;0;0;37;0;3;0;1;0.008;2.4;410.3;0;73;111;14.65;50;28.46;46.29;;25.22;39.72;18.13;20.96
2342;-3;7;95.24;1395;118;1337;1.06;2.44;43;1421;1.6;352;65.1;3.106;3;411.3;-3;-0.05;5;0;1;0;0;38;0;3;0;1;0.007;2.4;410.2;0;74;111;14.65;50;28.46;46.29;;25.2;39.71;18.13;20.96
2343;-3;7;95.24;1395;115;1337;1.06;2.3;43;1431;1.56;352;65;3.102;3;411.3;-3;-0.05;5;0;1;0;0;38;0;3;0;1;0.007;2.4;410.2;0;74;110;14.65;50;28.5;46.22;;25.2;39.76;18.13;20.96
2344;-3;7;94.75;1395;116;1334;1.06;2.01;43;1431;1.76;351;65;3.104;3;411;-3;-0.05;5;0;1;0;0;38;0;3;0;1;0.007;2.4;410.1;0;74;110;14.65;50;28.54;46.22;;25.2;39.71;18.13;20.96
2345;-1;7;94.75;1395;116;1334;1.06;2.41;43;1433;1.59;352;65;3.104;3;411.3;-1;-0.05;1;0;1;0;0;36;0;3;0;1;0.008;2.4;410.2;0;73;111;15.14;50;28.54;46.2;;25.2;39.71;18.13;20.96
2346;-3;7;94.75;1395;118;1334;1.06;2.22;43;1413;1.45;351;65.1;3.105;3;411.3;-3;-0.05;3;2;1;0;0;36;0;3;0;1;0.008;2.4;410.1;0;73;111;15.14;50;28.54;46.2;;25.17;39.79;18.13;20.92
2347;-2;7;95.24;1395;111;1337;1.06;2.03;43;1439;1.75;351;65;3.102;3;411.1;-2;-0.05;3;0;1;0;0;36;0;3;0;1;0.007;2.4;410.1;0;73;111;15.14;50;28.54;46.22;;25.17;39.69;18.13;20.96
2348;-2;6;95.24;1395;116;1337;1.06;2.03;43;1419;1.56;352;65.1;3.102;3;410.9;-2;-0.05;2;1;1;0;0;36;0;3;0;1;0.008;2.4;410.1;0;73;111;15.14;50;28.54;46.22;;25.17;39.72;18.13;20.96
2349;-2;6;96.7;1395;115;1347;1.05;2.17;43;1432;1.56;352;65.2;3.104;3;411.1;-2;-0.05;2;1;1;0;0;38;0;3;0;1;0.007;2.4;410.1;0;73;110;14.65;50;28.54;46.22;;25.12;39.8;18.13;20.96
2350;0;6;93.77;1395;109;1327;1.05;2.3;43;1422;1.59;352;65.2;3.105;3;411;0;-0.05;0;0;1;0;0;36;0;3;0;1;0.007;2.4;410.3;0;73;110;15.14;50;28.54;46.22;;25.12;39.75;18.13;20.96
2351;-1;6;93.77;1395;121;1327;1.04;2.28;43;1429;1.56;351;65.2;3.104;3;411;-1;-0.05;1;1;1;0;0;37;0;3;0;1;0.007;2.4;410.2;0;73;111;14.65;50;28.54;46.2;;25.12;39.79;18.13;20.96
2352;-3;6;95.73;1395;114;1340;1.04;2.05;43;1419;1.63;352;65.2;3.103;3;411;-3;-0.05;3;0;1;0;0;36;0;3;0;1;0.007;2.4;410.1;0;73;110;14.65;50;28.54;46.2;;25.12;39.76;18.13;20.96
2353;-1;7;95.24;1395;117;1337;1.04;2.33;43;1433;1.52;351;65.2;3.103;3;411.4;-1;-0.05;1;1;1;0;0;36;0;3;0;1;0.008;2.4;410;0;73;110;14.65;50;28.54;46.2;;25.12;39.76;18.13;20.96
2354;0;7;94.26;1395;114;1330;1.04;2.16;43;1422;1.56;351;65.2;3.104;3;411.3;0;-0.05;0;1;1;0;0;36;0;3;0;1;0.008;2.4;410;0;73;110;14.65;50;28.54;46.2;;25.12;39.8;18.13;20.96
