Time;UCWF;UCWDP;UCFDP;UCFMS;UCFMEP;UCAF;UCFMC;UCMVB;UCAH;UCFS;UCFVB;UCFMV;UCFMT;UCHC;UCHAH;UCHV;MVWF2;MVCV;MVDP;MVWF1;MVWF1.setting;MVSO;MVOT;CPPR;CPHE;CPMEP;CPCF;CPHP;CPMC;CPAH;CPMV;CPMT;CPSP;CPDP;UCSDP;AMBH;AMBT;UCAIH;UCAIT;UCAOH;UCAOT;UCWIT;UCWOT
2491;-3;6;63;1085;77;1087;1.04;2.73;62;1112;2.61;275;58.7;0.008;4;409.9;-3;-0.05;3;1;1;0;0;42;0;3;0;-1;0.007;2.9;408.7;0;68;113;10.74;40;28.05;38.48;;32.25;31.4;21.94;23.65
2492;-3;6;62.03;1085;84;1079;1.04;2.82;62;1102;2.57;275;58.7;0.008;4;409.8;-3;-0.05;4;0;1;0;0;42;0;3;0;-1;0.007;2.9;408.7;0;68;112;10.26;40;28.05;38.5;;32.25;31.41;21.94;23.65
2493;-3;6;63;1085;81;1087;1.05;2.72;62;1113;2.52;275;58.5;0.007;4;409.8;-3;-0.05;4;1;1;0;0;42;0;3;0;-1;0.007;2.9;409;0;68;113;10.26;40;28.05;38.48;;32.23;31.47;21.94;23.65
2494;-3;6;63;1085;81;1087;1.04;2.81;62;1104;2.58;276;58.6;0.007;4;409.8;-3;-0.05;4;1;1;0;0;44;0;3;0;-1;0.007;2.9;409;0;68;113;10.74;40;28.05;38.5;;32.23;31.46;21.94;23.65
2495;-3;6;62.52;1085;81;1083;1.04;2.77;62;1113;2.62;275;58.7;0.007;4;409.8;-3;-0.05;3;1;1;0;0;44;0;3;0;-1;0.008;2.9;409.2;0;68;112;10.74;40;28.05;38.48;;32.25;31.46;21.94;23.65
2496;-3;6;63.49;1085;83;1092;1.04;2.83;62;1104;2.64;276;58.8;0.007;4;409.8;-3;-0.05;3;1;1;0;0;44;0;3;0;-1;0.008;2.9;408.7;0;68;113;10.26;40;28.05;38.5;;32.25;31.45;21.94;23.65
2497;-1;6;62.52;1085;81;1083;1.04;2.83;62;1113;2.63;275;58.7;0.007;4;409.8;-1;-0.05;1;1;1;0;0;43;0;3;0;-1;0.007;2.9;409.1;0;68;112;10.74;40;28.05;38.48;;32.28;31.45;21.94;23.65
2498;-3;6;63;1085;85;1087;1.05;2.81;62;1105;2.63;275;58.7;0.007;4;409.8;-3;-0.05;3;1;1;0;0;43;0;3;0;-1;0.007;2.9;409.1;0;68;113;10.74;40;28.05;38.5;;32.28;31.45;21.94;23.65
2499;-3;6;62.52;1085;83;1083;1.04;2.92;62;1111;2.58;275;58.7;0.008;4;409.6;-3;-0.05;3;0;1;0;0;44;0;3;0;-1;0.007;2.9;408.9;0;68;113;10.74;40;28.05;38.5;;32.28;31.42;21.94;23.75
2500;-2;6;62.52;1085;83;1083;1.04;2.84;62;1103;2.6;276;58.7;0.008;4;409.6;-2;-0.05;2;1;1;0;0;44;0;3;0;-1;0.007;2.9;408.8;0;68;113;10.74;40;28.05;38.5;;32.28;31.42;21.94;23.7
2501;-3;6;63;1085;80;1087;1.04;2.82;62;1113;2.58;275;58.5;0.008;4;409.9;-3;-0.05;3;1;1;0;0;43;0;3;0;-1;0.008;2.9;408.8;0;68;112;10.74;40;28.05;38.5;;32.3;31.36;21.94;23.75
2502;-4;6;63.49;1085;77;1092;1.05;2.72;62;1103;2.64;275;58.6;0.008;4;410;-4;-0.05;3;1;1;0;0;43;0;3;0;-1;0.008;2.9;408.8;0;68;112;10.74;40;28.05;38.5;;32.3;31.37;21.94;23.7
2503;-4;6;62.52;1085;83;1083;1.04;2.86;62;1113;2.65;275;58.7;0.008;4;410;-4;-0.05;5;0;1;0;0;43;0;3;0;-1;0.007;2.9;409;0;68;112;10.26;40;28.05;38.6;;32.3;31.41;21.94;23.75
2504;-4;6;62.52;1085;85;1083;1.04;2.76;62;1103;2.64;275;58.7;0.008;4;410;-4;-0.05;4;1;1;0;0;45;0;3;0;-1;0.007;2.9;409.1;0;68;114;10.26;40;28.05;38.6;;32.3;31.41;21.94;23.75
2505;-4;6;63;1085;77;1087;1.05;2.76;62;1113;2.64;276;58.7;0.008;4;410.2;-4;-0.05;3;1;1;0;0;43;0;3;0;-1;0.007;2.9;409.1;0;68;112;10.26;40;28.05;38.63;;32.33;31.37;21.94;23.75
2506;-4;6;61.54;1085;89;1075;1.04;2.76;62;1104;2.69;275;58.7;0.008;4;410.2;-4;-0.05;3;1;1;0;0;43;0;3;0;-1;0.007;2.9;409.1;0;68;113;10.26;40;28.05;38.63;;32.35;31.37;21.94;23.75
2507;-4;6;62.52;1085;81;1083;1.05;2.81;62;1112;2.7;275;58.5;0.008;4;410;-4;-0.05;3;0;1;0;0;45;0;3;0;-1;0.007;2.9;409.1;0;69;112;10.26;40;28.05;38.63;;32.35;31.41;21.94;23.75
2508;-3;6;63;1085;84;1087;1.04;2.86;62;1104;2.72;275;58.5;0.008;4;410;-3;-0.05;6;1;1;0;0;43;0;3;0;-1;0.007;2.9;409.1;0;70;112;10.26;40;28.05;38.63;;32.35;31.41;21.94;23.75
2509;-4;6;63;1085;87;1087;1.04;2.76;62;1113;2.61;276;58.6;0.008;4;410.2;-4;-0.05;6;0;1;0;0;43;0;3;0;-1;0.007;2.9;409.4;0;70;112;10.26;40;28.05;38.63;;32.35;31.37;21.94;23.7
2510;-3;6;63;1085;82;1087;1.04;2.74;62;1113;2.55;275;58.6;0.008;4;410.2;-3;-0.05;6;0;1;0;0;44;0;3;0;-1;0.007;2.9;409.4;0;70;112;10.26;40;28.05;38.63;;32.35;31.36;21.94;23.75
2511;-2;6;62.52;1085;90;1083;1.05;2.75;62;1113;2.64;276;58.6;0.007;4;410;-2;-0.05;3;1;1;0;0;45;0;3;0;-1;0.008;2.9;409;0;70;114;10.74;40;28.05;38.6;;32.38;31.36;21.94;23.75
2512;-2;7;63.49;1085;77;1092;1.04;2.82;62;1113;2.62;275;58.6;0.007;4;410;-2;-0.05;5;1;1;0;0;44;0;3;0;-1;0.008;2.9;409.1;0;68;112;10.74;40;28.05;38.6;;32.38;31.36;21.94;23.75
2513;-2;7;63;1085;77;1087;1.04;2.79;62;1103;2.57;275;58.5;0.007;4;409.8;-2;-0.05;5;0;1;0;0;45;0;3;0;-1;0.007;2.9;409.1;0;70;113;10.74;40;28.05;38.63;;32.4;31.33;21.94;23.75
2514;-2;6;62.52;1085;87;1083;1.04;2.92;62;1104;2.55;275;58.5;0.007;4;409.7;-2;-0.05;5;1;1;0;0;45;0;3;0;-1;0.007;2.9;409.1;0;70;114;10.74;40;28.05;38.63;;32.4;31.34;21.94;23.75
2515;-2;6;62.03;1085;77;1079;1.04;2.76;62;1104;2.55;275;58.5;0.008;4;409.7;-2;-0.05;3;1;1;0;0;44;0;3;0;-1;0.008;2.9;408.9;0;70;114;10.74;40;28.05;38.6;;32.4;31.34;21.94;23.75
2516;-2;6;62.52;1085;86;1083;1.05;2.8;62;1104;2.53;275;58.5;0.008;4;409.7;-2;-0.05;2;1;1;0;0;45;0;3;0;-1;0.008;2.9;408.9;0;70;112;10.74;40;28.05;38.63;;32.4;31.34;21.94;23.75
2517;-3;6;61.54;1085;84;1075;1.05;2.85;62;1104;2.61;275;58.3;0.008;4;410;-3;-0.05;3;1;1;0;0;45;0;3;0;-1;0.008;2.9;409.1;0;70;112;10.74;40;28.05;38.63;;32.42;31.3;21.94;23.75
2518;-3;7;62.03;1085;80;1079;1.04;2.88;62;1104;2.62;275;58.5;0.008;4;409.9;-3;-0.05;3;1;1;0;0;45;0;3;0;-1;0.007;2.9;408.9;0;70;112;10.74;40;28.05;38.6;;32.42;31.31;21.94;23.75
2519;-3;7;63;1085;82;1087;1.04;2.87;62;1104;2.55;275;58.4;0.007;4;409.9;-3;-0.05;3;1;1;0;0;44;0;3;0;-1;0.007;2.9;408.9;0;70;114;10.74;40;28.05;38.63;;32.4;31.33;21.94;23.75
2520;-4;6;62.03;1085;84;1079;1.04;2.87;62;1104;2.56;275;58.4;0.007;4;409.9;-4;-0.05;3;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.9;0;70;112;10.74;40;28.05;38.63;;32.42;31.33;21.94;23.75
2521;-4;7;62.03;1085;81;1079;1.04;2.79;62;1104;2.63;275;58.7;0.008;4;409.8;-4;-0.05;3;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.8;0;70;112;10.74;40;28.05;38.67;;32.42;31.29;21.99;23.75
2522;-3;6;62.52;1085;85;1083;1.05;2.75;62;1104;2.63;275;58.5;0.008;4;409.8;-3;-0.05;7;0;1;0;0;44;0;3;0;-1;0.007;2.9;408.8;0;70;113;10.74;40;28.05;38.67;;32.42;31.3;21.99;23.75
2523;-2;6;62.03;1085;79;1079;1.06;2.87;62;1104;2.59;275;58.4;0.007;4;409.7;-2;-0.05;3;0;1;0;0;45;0;3;0;-1;0.008;2.9;408.9;0;70;112;10.26;40;28.05;38.67;;32.47;31.3;21.99;23.75
2524;-2;6;61.54;1085;79;1075;1.06;2.78;62;1104;2.57;276;58.4;0.007;4;409.7;-2;-0.05;3;0;1;0;0;45;0;3;0;-1;0.007;2.9;408.9;0;70;112;10.26;40;28.05;38.67;;32.45;31.3;21.99;23.75
2525;-2;6;62.52;1085;83;1083;1.06;2.81;62;1104;2.59;275;58.2;0.007;4;409.7;-2;-0.05;2;0;1;0;0;45;0;3;0;-1;0.007;2.9;408.9;0;70;112;10.74;40;28.05;38.67;;32.45;31.3;21.99;23.75
2526;-2;6;62.52;1085;78;1083;1.05;2.71;62;1104;2.58;275;58.5;0.007;4;409.7;-2;-0.05;2;2;1;0;0;45;0;3;0;-1;0.007;2.9;408.9;0;70;114;10.26;40;28.05;38.67;;32.45;31.3;21.99;23.75
2527;-3;6;63.49;1085;81;1092;1.04;2.81;62;1104;2.62;275;58.5;0.007;4;409.8;-3;-0.05;3;0;1;0;0;43;0;3;0;-1;0.007;2.9;408.9;0;69;114;10.74;40;28.05;38.67;;32.45;31.24;21.99;23.75
2528;-3;6;63.49;1085;84;1092;1.05;2.74;62;1104;2.58;275;58.6;0.007;4;409.8;-3;-0.05;4;1;1;0;0;45;0;3;0;-1;0.007;2.9;408.7;0;68;114;10.74;40;28.05;38.67;;32.45;31.24;21.99;23.75
2529;-3;6;63;1085;82;1087;1.04;2.8;62;1104;2.56;275;58.6;0.008;4;409.8;-3;-0.05;5;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.9;0;68;112;10.74;40;28.05;38.67;;32.47;31.3;21.99;23.75
2530;-3;6;63;1085;90;1087;1.04;2.78;62;1104;2.59;275;58.4;0.008;4;409.8;-3;-0.05;5;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.9;0;69;113;10.26;40;28.05;38.67;;32.5;31.3;21.99;23.75
2531;-3;6;63.49;1085;79;1092;1.04;2.72;62;1103;2.58;275;58.3;0.007;4;409.4;-3;-0.05;3;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.4;0;69;113;10.74;40;28.05;38.67;;32.5;31.29;21.99;23.75
2532;-3;6;63;1085;86;1087;1.04;2.78;62;1103;2.61;275;58.2;0.007;4;409.4;-3;-0.05;4;1;1;0;0;44;0;3;0;-1;0.008;2.9;408.4;0;70;113;10.74;40;28.05;38.7;;32.5;31.29;21.99;23.75
2533;-1;6;63;1085;81;1087;1.05;2.71;62;1104;2.56;276;58.3;0.007;4;409.7;-1;-0.05;1;0;1;0;0;43;0;3;0;-1;0.007;2.9;408.7;0;70;112;10.74;40;28.05;38.7;;32.52;31.24;21.99;23.75
2534;-1;6;62.52;1085;82;1083;1.04;2.81;62;1104;2.61;275;58.4;0.007;4;409.7;-1;-0.05;1;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.7;0;69;113;10.74;40;28.05;38.67;;32.52;31.24;21.99;23.7
2535;-2;6;62.52;1085;86;1083;1.04;2.78;62;1103;2.63;276;58.4;0.008;4;409.4;-2;-0.05;2;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.5;0;70;112;10.74;40;28.05;38.67;;32.55;31.22;21.99;23.75
2536;-2;6;62.52;1085;86;1083;1.04;2.83;62;1103;2.62;275;58.5;0.008;4;409.4;-2;-0.05;2;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.5;0;70;112;10.74;40;28.05;38.67;;32.55;31.24;21.99;23.7
2537;-2;6;63;1085;81;1087;1.04;2.77;62;1103;2.63;275;58.4;0.008;4;409.7;-2;-0.05;2;1;1;0;0;45;0;3;0;-1;0.007;2.9;408.8;0;70;114;10.26;40;28.05;38.67;;32.55;31.25;21.99;23.7
2538;-4;6;62.52;1085;87;1083;1.04;2.85;62;1103;2.63;275;58.3;0.008;4;409.7;-4;-0.05;6;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.6;0;69;114;10.74;40;28.05;38.67;;32.55;31.25;21.99;23.75
2539;-4;6;63;1085;81;1087;1.04;2.92;62;1105;2.66;275;58.2;0.008;4;409.5;-4;-0.05;3;0;1;0;0;43;0;3;0;-1;0.007;2.9;408.4;0;70;114;10.26;40;28.05;38.67;;32.55;31.24;21.99;23.75
2540;-4;6;62.03;1085;82;1079;1.04;2.92;62;1105;2.67;275;58.2;0.008;4;409.6;-4;-0.05;3;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.4;0;69;114;10.26;40;28.05;38.67;;32.55;31.24;21.99;23.75
2541;-4;6;62.52;1085;78;1083;1.04;2.86;62;1113;2.61;275;58.2;0.008;4;409.5;-4;-0.05;4;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.6;0;70;112;10.26;40;28.05;38.67;;32.57;31.18;21.99;23.7
2542;-4;6;62.52;1085;87;1083;1.04;2.82;62;1114;2.59;275;58.2;0.008;4;409.5;-4;-0.05;4;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.5;0;70;113;10.74;40;28.05;38.67;;32.57;31.19;21.99;23.8
2543;-3;6;61.54;1085;84;1075;1.04;2.83;62;1114;2.64;275;58.2;0.007;4;409.5;-3;-0.05;6;1;1;0;0;43;0;3;0;-1;0.008;2.9;408.5;0;70;112;10.26;40;28.05;38.67;;32.57;31.26;21.99;23.8
2544;-3;6;63;1085;82;1087;1.04;2.8;62;1103;2.59;275;58.4;0.008;4;409.5;-3;-0.05;4;1;1;0;0;43;0;3;0;-1;0.008;2.9;408.5;0;70;112;10.74;40;28.05;38.67;;32.6;31.18;21.99;23.8
2545;-3;6;62.52;1085;84;1083;1.06;2.82;62;1104;2.63;275;58.2;0.008;4;409.8;-3;-0.05;4;1;1;0;0;44;0;3;0;-1;0.008;2.9;408.7;0;70;113;10.26;40;28.05;38.67;;32.62;31.18;21.99;23.85
2546;-3;6;61.54;1085;84;1075;1.04;2.67;62;1104;2.55;275;58.2;0.008;4;409.3;-3;-0.05;4;0;1;0;0;43;0;3;0;-1;0.007;2.9;408.2;0;70;112;10.26;40;28.05;38.67;;32.6;31.14;21.99;23.8
2547;-3;7;62.52;1085;77;1083;1.04;2.72;62;1104;2.54;275;58.1;0.008;4;409.4;-3;-0.05;4;1;1;0;0;44;0;3;0;-1;0.007;2.9;408.2;0;69;113;10.26;40;28.05;38.67;;32.62;31.18;21.99;23.8
2548;-1;6;62.52;1085;82;1083;1.04;2.8;62;1104;2.63;275;58.2;0.007;4;409.4;-1;-0.05;1;1;1;0;0;44;0;3;0;-1;0.007;2.9;408.5;0;68;113;10.26;40;28.05;38.67;;32.64;31.19;21.99;23.8
2549;-1;6;62.52;1085;82;1083;1.04;2.8;62;1104;2.63;275;58.2;0.007;4;409.4;-1;-0.05;1;1;1;0;0;44;0;3;0;-1;0.007;2.9;408.4;0;68;113;10.26;40;28.05;38.67;;32.64;31.19;21.99;23.8
2550;-3;7;62.52;1085;76;1083;1.04;2.74;62;1104;2.61;275;58.2;0.007;4;409.4;-3;-0.05;3;1;1;0;0;44;0;3;0;-1;0.007;2.9;408.4;0;68;114;10.74;40;28.05;38.67;;32.64;31.2;21.99;23.8
2551;-2;7;62.52;1085;78;1083;1.04;2.7;62;1097;2.56;275;58.2;0.008;4;409.4;-2;-0.05;5;1;1;0;0;46;0;3;0;-1;0.008;2.9;408.4;0;69;113;10.74;40;28.05;38.67;;32.64;31.2;21.99;23.85
2552;-2;7;63;1085;86;1087;1.04;2.73;62;1097;2.59;275;58.4;0.008;4;409.4;-2;-0.05;4;1;1;0;0;44;0;3;0;-1;0.008;2.9;408.4;0;70;112;10.26;40;28.05;38.67;;32.67;31.2;21.99;23.8
2553;-3;6;62.52;1085;78;1083;1.04;2.75;62;1103;2.56;275;58.2;0.007;4;409.6;-3;-0.05;2;1;1;0;0;44;0;3;0;-1;0.008;2.9;408.7;0;70;112;10.74;40;28.05;38.67;;32.67;31.15;22.04;23.8
2554;-3;6;62.52;1085;85;1083;1.05;2.75;62;1103;2.58;275;58.1;0.007;4;409.6;-3;-0.05;2;1;1;0;0;45;0;3;0;-1;0.008;2.9;408.7;0;70;112;10.74;40;28.05;38.67;;32.67;31.13;22.09;23.8
2555;-4;6;62.52;1085;76;1083;1.04;2.77;62;1098;2.59;275;58;0.007;4;409.4;-4;-0.05;4;1;1;0;0;45;0;3;0;-1;0.008;2.9;409;0;70;112;10.74;40;28.05;38.67;;32.67;31.12;22.09;23.8
2556;-3;6;63.49;1085;82;1092;1.04;2.84;62;1098;2.59;275;58.1;0.007;4;409.4;-3;-0.05;6;1;1;0;0;45;0;3;0;-1;0.008;2.9;409;0;70;112;10.74;40;28.05;38.67;;32.67;31.12;22.09;23.8
2557;-2;7;62.03;1085;84;1079;1.04;2.79;62;1103;2.61;276;58.2;0.008;4;409.2;-2;-0.05;4;0;1;0;0;44;0;3;0;-1;0.008;2.9;408.2;0;70;114;10.74;40;28.05;38.67;;32.67;31.18;22.09;23.8
2558;-2;6;62.52;1085;80;1083;1.04;2.84;62;1104;2.61;275;58.3;0.008;4;409.2;-2;-0.05;4;0;1;0;0;43;0;3;0;-1;0.008;2.9;408.2;0;70;112;10.74;40;28.05;38.67;;32.69;31.17;22.04;23.8
2559;-2;6;62.52;1085;81;1083;1.05;2.8;62;1103;2.57;275;58.3;0.007;4;409.6;-2;-0.05;3;0;1;0;0;43;0;3;0;-1;0.007;2.9;408.6;0;70;113;10.74;40;28.05;38.67;;32.69;31.17;22.09;23.85
2560;-2;6;62.52;1085;90;1083;1.04;2.86;62;1103;2.55;275;58.2;0.007;4;409.5;-2;-0.05;3;0;1;0;0;44;0;3;0;-1;0.007;2.9;408.7;0;70;113;10.74;40;28.05;38.67;;32.69;31.17;22.09;23.8
2561;-2;6;63;1085;78;1087;1.04;2.83;62;1103;2.55;275;58.2;0.008;4;409.5;-2;-0.05;3;0;1;0;0;45;0;3;0;-1;0.008;2.9;408.6;0;70;114;10.74;40;28.05;38.67;;32.69;31.15;22.09;23.85
2562;-2;6;63;1085;85;1087;1.04;2.84;62;1103;2.55;275;58.2;0.008;4;409.5;-2;-0.05;5;0;1;0;0;45;0;3;0;-1;0.008;2.9;408.6;0;70;114;10.74;40;28.05;38.67;;32.72;31.15;22.09;23.85
2563;-3;6;63;1085;88;1087;1.04;2.84;62;1103;2.53;275;58;0.008;4;409.7;-3;-0.05;2;0;1;0;0;45;0;3;0;-1;0.008;2.9;408.5;0;70;114;10.74;40;28.05;38.67;;32.72;31.11;22.09;23.85
2564;-4;6;63;1085;80;1087;1.04;2.8;62;1103;2.58;275;58.1;0.008;4;409.7;-4;-0.05;4;0;1;0;0;43;0;3;0;-1;0.008;2.9;408.5;0;70;112;10.26;40;28.05;38.67;;32.72;31.13;22.09;23.85
2565;-4;6;63;1085;82;1087;1.05;2.9;62;1103;2.63;275;58.1;0.008;4;409.3;-4;-0.05;5;0;1;0;0;45;0;3;0;-1;0.008;2.9;408.4;0;70;113;10.26;40;28.05;38.67;;32.74;31.14;22.09;23.85
2566;-4;7;62.03;1085;81;1079;1.04;2.8;62;1113;2.59;275;58.1;0.007;4;409.3;-4;-0.05;5;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.4;0;69;112;10.74;40;28.05;38.8;;32.74;31.14;22.09;23.8
2567;-4;7;62.52;1085;83;1083;1.04;2.79;62;1113;2.63;275;58.3;0.007;4;409.3;-4;-0.05;3;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.4;0;70;112;10.74;40;28.05;38.8;;32.74;31.12;22.09;23.8
2568;-4;7;62.52;1085;86;1083;1.06;2.72;62;1103;2.57;275;58.1;0.007;4;409.6;-4;-0.05;5;1;1;0;0;46;0;3;0;-1;0.007;2.9;408.9;0;70;114;10.74;40;28.05;38.82;;32.77;31.12;22.09;23.85
2569;-3;7;62.52;1085;81;1083;1.04;2.67;62;1104;2.59;275;58.1;0.007;4;409.7;-3;-0.05;7;1;1;0;0;44;0;3;0;-1;0.007;2.9;408.6;0;70;112;10.74;40;28.05;38.8;;32.74;31.09;22.04;23.8
2570;-3;7;62.52;1085;81;1083;1.04;2.73;62;1103;2.61;275;58.1;0.008;4;409.4;-3;-0.05;8;1;1;0;0;43;0;3;0;-1;0.008;2.9;408.5;0;70;113;10.74;40;28.01;38.82;;32.77;31.12;22.09;23.85
2571;-3;7;63.49;1085;73;1092;1.04;2.83;62;1103;2.57;275;57.9;0.008;4;409.4;-3;-0.05;8;1;1;0;0;44;0;3;0;-1;0.008;2.9;408.5;0;70;113;10.74;40;27.96;38.8;;32.77;31.11;22.09;23.8
2572;-4;6;62.52;1085;80;1083;1.05;2.7;62;1104;2.56;275;58.1;0.008;4;409.7;-4;-0.05;4;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.5;0;70;113;10.74;40;27.96;38.8;;32.79;31.07;22.04;23.85
2573;-3;7;63;1085;83;1087;1.04;2.68;62;1104;2.58;275;58.1;0.007;4;409.5;-3;-0.05;7;1;1;0;0;43;0;3;0;-1;0.008;2.9;408.3;0;70;113;10.74;40;27.97;38.8;;32.79;31.07;22.04;23.8
2574;-3;7;62.03;1085;79;1079;1.04;2.89;62;1103;2.58;275;58.2;0.009;4;409.6;-3;-0.05;6;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.7;0;70;114;10.74;40;27.97;38.82;;32.82;31.11;22.04;23.8
2575;-3;6;63.49;1085;83;1092;1.05;2.88;62;1103;2.58;275;58.1;0.009;4;409.6;-3;-0.05;8;1;1;0;0;45;0;3;0;-1;0.007;2.9;408.7;0;68;113;10.26;40;27.96;38.8;;32.82;31.07;22.09;23.8
2576;-3;7;63;1085;86;1087;1.04;2.78;62;1104;2.63;275;58;0.007;4;409.9;-3;-0.05;6;1;1;0;0;44;0;3;0;-1;0.007;2.9;408.7;0;69;112;10.74;40;27.97;38.8;;32.82;31.06;22.09;23.8
2577;-3;7;63;1085;86;1087;1.04;2.78;62;1104;2.63;275;58;0.007;4;409.9;-3;-0.05;5;1;1;0;0;44;0;3;0;-1;0.007;2.9;408.7;0;69;112;10.74;40;27.97;38.8;;32.82;31.06;22.09;23.8
2578;-3;7;62.52;1085;83;1083;1.04;2.75;62;1104;2.57;275;57.9;0.007;4;409.9;-3;-0.05;5;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.7;0;70;112;10.74;40;27.96;38.8;;32.82;31.04;22.09;23.85
2579;-4;6;63.49;1085;85;1092;1.04;2.74;62;1103;2.57;276;58;0.008;4;409.9;-4;-0.05;6;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.9;0;70;112;10.26;40;27.97;38.8;;32.82;31.07;22.09;23.8
2580;-4;6;63.49;1085;85;1092;1.04;2.79;62;1103;2.57;275;58;0.008;4;409.9;-4;-0.05;6;1;1;0;0;44;0;3;0;-1;0.008;2.9;408.9;0;70;113;10.26;40;27.97;38.8;;32.82;31.06;22.04;23.8
2581;-1;7;62.03;1085;83;1079;1.05;2.91;62;1104;2.63;275;58;0.008;4;409.5;-1;-0.05;1;1;1;0;0;43;0;3;0;-1;0.008;2.9;408.6;0;70;112;10.74;40;27.96;38.8;;32.84;31.03;22.04;23.85
2582;-3;7;62.52;1085;85;1083;1.05;2.92;62;1104;2.64;275;58.1;0.008;4;409.5;-3;-0.05;3;1;1;0;0;44;0;3;0;-1;0.008;2.9;408.5;0;69;113;10.74;40;27.96;38.8;;32.84;31.04;22.09;23.8
2583;-3;7;63;1085;77;1087;1.05;2.84;62;1103;2.64;276;58;0.008;4;409.9;-3;-0.05;7;1;1;0;0;45;0;3;0;-1;0.007;2.9;408.5;0;70;114;10.74;40;27.97;38.82;;32.84;31.03;22.09;23.85
2584;-3;6;62.52;1085;80;1083;1.05;2.86;62;1103;2.61;275;58;0.008;4;409.9;-3;-0.05;8;1;1;0;0;45;0;3;0;-1;0.007;2.9;408.8;0;70;114;10.74;40;27.96;38.8;;32.84;31.03;22.09;23.8
2585;-4;6;62.52;1085;87;1083;1.05;2.8;62;1104;2.59;276;58;0.008;4;409.7;-4;-0.05;3;1;1;0;0;45;0;3;0;-1;0.008;2.9;408.3;0;70;114;10.26;40;27.97;38.8;;32.86;31;22.04;23.8
2586;-3;6;63;1085;88;1087;1.04;2.79;62;1104;2.64;275;57.8;0.007;4;409.4;-3;-0.05;7;0;1;0;0;43;0;3;0;-1;0.008;2.9;408.5;0;70;112;10.74;40;27.96;38.82;;32.86;31.03;22.14;23.8
2587;-4;6;61.54;1085;83;1075;1.04;2.82;62;1104;2.63;275;57.8;0.007;4;409.6;-4;-0.05;5;1;1;0;0;44;0;3;0;-1;0.007;2.9;408.4;0;70;113;10.26;40;27.96;38.8;;32.86;31.07;22.14;23.89
2588;-3;6;62.52;1085;86;1083;1.06;2.72;62;1103;2.59;275;58;0.008;4;409.4;-3;-0.05;7;0;1;0;0;45;0;3;0;-1;0.007;2.9;408.4;0;70;114;10.74;40;27.96;38.82;;32.91;30.98;22.14;23.89
2589;-3;7;63;1085;88;1087;1.04;2.76;62;1103;2.61;275;57.8;0.008;4;409.4;-3;-0.05;6;1;1;0;0;45;0;3;0;-1;0.007;2.9;408.4;0;70;114;10.26;40;27.96;38.82;;32.91;30.97;22.14;23.89
2590;-2;6;62.52;1085;83;1083;1.04;2.73;62;1103;2.53;276;58.1;0.007;4;409.2;-2;-0.05;4;1;1;0;0;45;0;3;0;-1;0.008;2.9;408.4;0;70;114;10.74;40;27.97;38.89;;32.89;31.02;22.14;23.89
2591;-2;7;62.52;1085;84;1083;1.04;2.79;62;1103;2.63;275;58.1;0.007;4;409.2;-2;-0.05;5;1;1;0;0;45;0;3;0;-1;0.008;2.9;408.4;0;70;113;10.74;40;27.97;38.89;;32.89;31.02;22.14;23.89
2592;-2;6;62.03;1085;82;1079;1.05;2.69;62;1113;2.57;276;57.9;0.008;4;409.4;-2;-0.05;3;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.1;0;70;114;10.74;40;27.96;38.89;;32.89;31;22.14;23.89
2593;-3;7;62.52;1085;87;1083;1.04;2.76;62;1113;2.59;275;57.9;0.008;4;409.1;-3;-0.05;2;1;1;0;0;45;0;3;0;-1;0.008;2.9;408.4;0;70;114;10.26;40;27.96;38.89;;32.91;30.96;22.14;23.89
2594;-3;7;63;1085;81;1087;1.04;2.75;62;1104;2.6;275;57.7;0.007;4;409.3;-3;-0.05;4;1;1;0;0;44;0;3;0;-1;0.007;2.9;408.2;0;70;113;10.74;40;27.96;38.89;;32.94;30.96;22.14;23.89
2595;-1;6;63;1085;87;1087;1.04;2.75;62;1103;2.6;275;57.7;0.007;4;409.3;-1;-0.05;1;1;1;0;0;43;0;3;0;-1;0.007;2.9;408.2;0;70;114;10.74;40;27.96;38.89;;32.94;30.96;22.14;23.89
